customer_id,first_name,last_name,age,annual_income,credit_score,address,city,state,zip_code,property_type,property_value,loan_amount,down_payment,interest_rate,loan_term_years,origination_date,monthly_payment,current_balance,loan_status,days_delinquent
1792,William,Harris,47,63419,675,980 Aimee Glens Apt. 390,Johnfort,CA,13380,Single Family,295000,242000,53000,6.92,30,2/17/2023,1597.05,233059.44,Delinquent,72
1793,Natasha,Ryan,47,55267,686,823 Wilson Forge,Sarahmouth,MT,58038,Condo,410000,291000,119000,6.45,30,5/7/2016,1829.76,246878.47,Current,0
1794,Michelle,Fitzpatrick,32,83757,645,2312 Hill Flats,Dustinland,HI,71152,Single Family,320000,301000,19000,7.29,30,8/24/2023,2061.52,292499.54,Current,0
1795,Joshua,Horton,34,66609,717,8477 Hunt Locks,Davidfurt,KY,85376,Condo,365000,244000,121000,6.15,20,12/13/2015,1769.27,186033.06,Current,0
1796,Kristy,Taylor,55,41110,652,2346 Brandy Trafficway,Smithborough,CO,49199,Single Family,310000,224000,86000,6.65,30,10/29/2017,1438,195637.04,Current,0
1797,Robert,Gilbert,44,51046,765,37676 Cabrera Road Apt. 966,Sarahmouth,NJ,08004,Condo,335000,243000,92000,5.84,20,8/4/2017,1718.57,195395.62,Current,0
1798,Sarah,Matthews,51,40215,580,551 Jackson Bypass,Williamchester,WA,83187,Single Family,405000,244000,161000,7.84,30,5/15/2020,1763.25,223598.89,Current,0
1799,William,Sanchez,45,102540,691,649 Sanders Crescent Apt. 562,West Brent,MN,98604,Single Family,220000,197000,23000,6.39,30,12/4/2024,1230.96,195704.91,Current,0
1800,Lori,Santiago,45,60516,744,13552 Martinez Island Apt. 537,Fullerfort,CA,79782,Single Family,220000,134000,86000,5.79,30,5/22/2016,785.4,113775.93,Delinquent,45
1801,Justin,Schmidt,54,154909,734,81649 Alison Cove Suite 919,South Samuelmouth,NY,03888,Single Family,180000,167000,13000,6.06,20,7/28/2024,1202.23,163857.15,Current,0
1802,Kenneth,Little,39,58085,850,655 James Unions Suite 704,East Herbertstad,IL,94771,Condo,165000,151000,14000,4.49,30,1/21/2021,764.2,140129.4,Current,0
1803,Brenda,Williams,45,42016,747,17295 Young Brooks Suite 090,North Melanieview,TX,20132,Single Family,195000,154000,41000,5.94,30,2/1/2016,917.38,129966.02,Current,0
1804,Yolanda,Gutierrez,40,28089,639,2608 Matthew Brook Apt. 716,New Amandaberg,MD,46813,Single Family,390000,308000,82000,6.97,30,7/18/2018,2042.93,272736.85,Current,0
1805,Tracy,Love,40,24305,712,5561 Snyder Causeway Suite 477,Lake Gloriaborough,CT,41506,Condo,230000,191000,39000,6.14,30,8/2/2019,1162.39,172492.45,Current,0
1806,Edgar,Garcia,41,27117,580,9103 Margaret Dam,Lake Ashleytown,CT,50183,Single Family,470000,346000,124000,7.98,30,6/14/2019,2534,311688.33,Current,0
1807,Amanda,Townsend,47,68430,713,6321 Jennifer Valleys,West Tiffanyview,PA,88604,Single Family,370000,306000,64000,6.66,30,7/15/2019,1966.44,276094.17,Delinquent,64
1808,Michael,Smith,40,77216,653,004 Daniel Hollow Apt. 459,Russellbury,FL,15594,Single Family,135000,83000,52000,7.03,30,7/31/2018,553.87,73547.22,Current,0
1809,Andrea,Pierce,57,27157,793,2297 David Wall Apt. 967,New Cassandra,PA,66563,Single Family,505000,313000,192000,5.46,30,11/18/2016,1769.33,268368.52,Current,0
1810,Amy,Hickman,36,93669,676,839 Stanley Harbors,Sarahstad,FL,85122,Single Family,545000,414000,131000,6.76,30,1/23/2024,2687.95,405221.67,Current,0
1811,Stanley,Russell,43,47027,710,731 Miranda Station Apt. 583,East Andrew,IL,38493,Single Family,220000,174000,46000,6.22,20,7/22/2020,1268.77,152999.17,Current,0
1812,Marc,Donovan,40,64434,669,117 Jason Skyway,Kathrynburgh,MI,99136,Townhouse,445000,405000,40000,6.8,20,5/24/2021,3091.53,364725,Current,0
1813,Jacob,Johns,59,134069,850,6371 Clark Ramp,Harristown,VA,38792,Single Family,235000,150000,85000,4.47,30,6/4/2018,757.36,132520.83,Current,0
1814,Heidi,Woods,46,93753,694,7281 Jeffery Lakes Suite 798,North Ashley,VA,34685,Single Family,380000,337000,43000,6.64,30,6/29/2017,2161.19,292425.51,Current,0
1815,Ashley,Gonzalez,55,52351,850,3146 Gina Ways,Lisaville,FL,21377,Single Family,190000,128000,62000,4.77,30,12/7/2023,669.25,125007.41,Current,0
1816,Jesus,Maynard,30,38346,785,71130 Lopez Burgs,East Meganbury,IN,11647,Townhouse,150000,111000,39000,5.41,30,8/20/2020,623.99,102217.64,Current,0
1817,Kimberly,Morris,47,20416,758,875 Wilson Plaza Apt. 563,South Chelsea,CA,72036,Condo,300000,213000,87000,5.93,20,4/25/2022,1517.41,196788.33,Current,0
1818,Bradley,Brewer,53,41790,749,8685 Scott Land,East Joshua,MS,19892,Single Family,340000,252000,88000,5.62,30,2/1/2025,1449.86,251031.67,Current,0
1819,Julie,Velez,45,53876,751,66343 Thompson Harbor,East Emilychester,MI,79189,Condo,295000,193000,102000,5.7,30,2/26/2025,1120.17,192481.76,Current,0
1820,Janet,Davis,55,36549,580,610 Susan Forges Apt. 009,Griffinbury,TX,88075,Single Family,200000,155000,45000,7.86,30,6/16/2022,1122.24,147508.33,Delinquent,82
1821,Lisa,Andrews,39,56071,697,18143 Myers Courts Apt. 473,Port Christophermouth,VA,76048,Single Family,295000,260000,35000,6.55,30,4/5/2021,1651.94,242173.15,Current,0
1822,Paul,Nichols,59,62220,787,54940 Jackson Squares,Hernandezfurt,KS,71281,Single Family,415000,313000,102000,5.24,30,3/13/2017,1726.46,270034.95,Current,0
1823,Elizabeth,Sharp,67,53507,716,432 Maldonado Expressway Apt. 572,Johnsonview,MN,62993,Single Family,355000,274000,81000,6.38,30,4/13/2019,1710.3,246041.85,Default,122
1824,Lori,Zuniga,41,43261,607,765 Gregory Greens,Lake Travis,TX,38142,Single Family,395000,354000,41000,7.46,30,8/12/2021,2465.53,331842.22,Current,0
1825,Tina,Gentry,40,65142,715,09579 Tracy Gateway,Marcfort,TN,64875,Townhouse,260000,220000,40000,6.26,30,12/11/2020,1356.01,203744.44,Current,0
1826,Tyler,Thompson,59,74680,850,00943 Kari Trail Apt. 145,Masseyborough,AL,68949,Single Family,650000,502000,148000,4.64,30,9/28/2023,2585.49,488636.57,Current,0
1827,Benjamin,Khan,60,34711,819,5847 Diaz Bridge Suite 458,Drewland,IL,10541,Townhouse,200000,138000,62000,4.49,30,6/2/2017,698.41,119574.44,Current,0
1828,Wayne,Thompson,39,121233,715,48026 Donna Divide Suite 703,Jacksonfurt,MD,20237,Single Family,460000,418000,42000,6.67,30,6/16/2023,2688.95,404860.09,Current,0
1829,Brittany,Gillespie,40,56994,796,3136 Tammy Wells Suite 824,East Leon,FL,23533,Single Family,655000,525000,130000,5.14,30,10/5/2024,2863.4,520090.28,Current,0
1830,Molly,Osborn,42,60441,690,6964 Lee Prairie Suite 916,Hillport,FL,38377,Single Family,460000,312000,148000,6.17,20,3/23/2022,2265.97,287538.33,Current,0
1831,Morgan,Sanders,31,85315,583,541 Victor Spur Apt. 728,South Caroline,AZ,66222,Single Family,325000,226000,99000,7.99,30,7/28/2016,1656.73,192591.76,Current,0
1832,Scott,Simpson,35,67279,646,824 Roberts Union Suite 070,Yushire,NY,81982,Single Family,280000,247000,33000,7.15,30,6/12/2024,1668.25,243375.05,Current,0
1833,Alicia,Zuniga,34,96430,845,9107 Smith Knoll,Lake Heidi,FL,06066,Single Family,610000,375000,235000,4.55,30,1/6/2022,1911.23,354079.86,Current,0
1834,Stephen,Hayden,37,69117,698,42548 Stephanie Station,Marqueztown,CA,41672,Single Family,180000,171000,9000,6.67,30,10/30/2020,1100.02,158032.5,Current,0
1835,Jennifer,Howe,44,44081,700,36914 Antonio Knoll Apt. 666,Armstrongstad,FL,50235,Single Family,225000,145000,80000,6.59,30,1/16/2016,925.1,122263.19,Delinquent,97
1836,Robert,Mcdowell,47,71736,696,4942 Shelton Islands,Smithchester,TN,61957,Condo,295000,259000,36000,6.56,30,5/25/2020,1647.29,237464.63,Default,365
1837,Diana,Smith,60,33797,850,342 Spencer Hollow,Blankenshipland,TX,05794,Single Family,675000,498000,177000,4.59,30,3/16/2024,2549.99,488662.5,Current,0
1838,Eric,Bradley,35,63214,850,49782 Patton Village Suite 128,Scottbury,MI,66973,Single Family,440000,340000,100000,4.48,30,1/4/2017,1718.69,292258.33,Current,0
1839,Terrance,Rodriguez,54,58888,850,585 Gomez Mountain Suite 670,Michaelview,ME,57476,Single Family,225000,204000,21000,4.86,30,2/10/2017,1077.73,175704.44,Current,0
1840,Tanya,Bird,42,53957,707,1294 Betty Landing,Moorebury,WV,61752,Townhouse,310000,231000,79000,6.06,30,9/18/2016,1393.89,197408.75,Current,0
1841,Matthew,Mitchell,44,56147,743,894 Karina Lock,Port Barry,FL,03941,Condo,265000,209000,56000,5.91,30,6/20/2016,1240.99,177737.08,Current,0
1842,Heather,Hays,51,23367,598,0787 Christopher Groves,Diazbury,FL,06287,Single Family,255000,157000,98000,7.78,30,4/1/2016,1128.02,132933.94,Current,0
1843,Debra,Daniels,33,45508,838,9149 Vaughn Way,Lake Ruthland,GA,79040,Single Family,590000,354000,236000,4.82,30,6/23/2015,1861.6,295098.33,Current,0
1844,Melissa,Snyder,48,62719,626,98038 Anna Park,West Christianview,CO,06904,Single Family,180000,123000,57000,7.23,30,7/12/2016,837.41,104726.53,Current,0
1845,Melissa,Mays,46,64856,737,24407 Danny Alley,Hernandezberg,IA,00867,Townhouse,810000,679000,131000,5.62,30,5/10/2018,3906.56,599091.76,Current,0
1846,Michele,Rosales,49,35816,632,181 James Mountains,Ramirezburgh,TX,87275,Single Family,550000,353000,197000,7.36,30,6/17/2023,2434.48,341919.72,Current,0
1847,Norman,Mcdonald,47,112742,672,760 Kevin Orchard,South Larry,NY,34748,Single Family,625000,400000,225000,6.86,30,11/2/2021,2623.71,376481.48,Current,0
1848,Levi,Lee,69,38829,653,84979 Ryan Roads,East Monicaton,LA,32693,Single Family,285000,212000,73000,7.35,30,2/22/2020,1460.62,193459.81,Current,0
1849,Jennifer,Rodriguez,38,97220,671,23288 Thomas Highway,West Amy,VA,50032,Single Family,335000,277000,58000,6.57,30,6/3/2015,1763.6,230653.8,Current,0
1850,Katherine,Martin,39,74132,676,197 Contreras Lock Suite 176,Jacobsonbury,AR,45766,Townhouse,175000,149000,26000,6.99,30,1/29/2021,990.3,138328.56,Current,0
1851,Monique,Stevens,38,43342,676,04719 Smith Hollow Apt. 970,Port Susanland,FL,83950,Single Family,280000,185000,95000,7.23,30,3/29/2016,1259.52,156616.2,Current,0
1852,Barry,Scott,39,145460,786,77402 Mason Wall Apt. 586,Port Craigburgh,NJ,45260,Single Family,465000,292000,173000,5.25,20,10/25/2020,1967.62,258683.61,Current,0
1853,Casey,Lopez,38,32964,631,25957 Joshua Track,Port Stevenstad,NY,12125,Single Family,690000,641000,49000,7.08,30,8/5/2021,4299.08,600670.42,Current,0
1854,Crystal,Doyle,56,94805,737,1767 Barbara Parkways Suite 259,East Amanda,AR,47879,Condo,210000,145000,65000,5.88,30,5/11/2021,858.19,135299.77,Current,0
1855,Samantha,Gibbs,59,98745,817,961 Anthony Street Apt. 311,East Kristin,LA,95383,Condo,300000,270000,30000,4.93,30,1/12/2023,1437.89,259575,Current,0
1856,Wendy,Bradley,39,42817,678,753 Daniel Extensions Suite 610,Melissaview,NC,68119,Single Family,335000,302000,33000,6.84,30,3/7/2019,1976.87,270667.5,Current,0
1857,Julie,Todd,36,120118,662,01759 Sandra Islands Apt. 762,New Williamton,OH,36556,Single Family,180000,157000,23000,6.82,30,11/13/2018,1025.62,139882.64,Delinquent,34
1858,Ryan,Thompson,49,52838,701,47743 Judy Mews,Taylorton,NY,69973,Condo,485000,320000,165000,6.74,30,9/30/2020,2073.39,295288.89,Current,0
1859,Corey,Chase,39,69172,814,90130 Patricia Lake,Mooreberg,IL,20156,Single Family,250000,222000,28000,4.74,30,1/12/2020,1156.72,202163.89,Current,0
1860,Cynthia,Prince,51,68197,735,815 Faith Stream Suite 339,Port Chelsea,CA,53609,Single Family,330000,287000,43000,5.64,30,4/29/2018,1654.85,253078.19,Delinquent,39
1861,Monique,Wilcox,47,55985,677,559 Laurie Mill Suite 619,Audreyview,MD,50009,Single Family,290000,235000,55000,6.96,30,7/19/2024,1557.15,231953.7,Current,0
1862,Scott,Robertson,29,89806,758,84117 Brett Plains,Sanchezburgh,CA,74294,Townhouse,245000,176000,69000,5.24,30,11/11/2017,970.79,153820.74,Current,0
1863,Heather,Miller,60,89031,631,34465 Monique Estate Suite 189,Lake Johnton,VA,16615,Single Family,360000,249000,111000,7.3,30,5/8/2020,1707.07,228100.14,Delinquent,81
1864,Rebecca,Caldwell,62,24978,774,984 Montgomery Plains,South Derekport,MI,31408,Condo,325000,209000,116000,6.11,30,10/6/2022,1267.88,199982.04,Current,0
1865,Brandon,Lopez,38,114941,752,740 Matthew Green,Ricefort,IL,54630,Single Family,300000,234000,66000,5.77,30,9/15/2015,1368.53,195975,Current,0
1866,Laura,Taylor,41,26076,695,0238 Glass Shore,Piercefurt,PA,20066,Single Family,250000,201000,49000,6.29,30,10/2/2017,1242.83,175298.06,Current,0
1867,Kelly,Morris,47,100335,652,71990 Zavala Mall,Haydenhaven,MN,35813,Single Family,425000,308000,117000,7.06,30,8/27/2023,2061.56,299344.63,Current,0
1868,Nicholas,Wright,48,105172,649,724 Dalton Parks,Kristinshire,ID,67568,Single Family,830000,636000,194000,7.1,30,12/30/2023,4274.12,621807.78,Current,0
1869,Dustin,Green,51,34701,762,567 Harrington Wells,Waltonhaven,TN,30365,Single Family,390000,284000,106000,5.67,20,11/26/2021,1980.97,259426.11,Current,0
1870,Amanda,Young,65,48756,818,00389 Fleming Street,Jacksonfort,TX,42659,Single Family,595000,490000,105000,5.05,30,6/18/2020,2645.42,449801.85,Delinquent,58
1871,Ashlee,Molina,43,34446,669,706 Dominguez Meadows,Port Benjamin,NC,48940,Single Family,180000,165000,15000,6.64,30,5/23/2019,1058.15,148469.44,Current,0
1872,Laura,Finley,37,53774,756,217 Penny Land Suite 356,New Virginiaport,AR,87182,Condo,390000,256000,134000,6.06,30,1/22/2017,1544.74,220266.67,Current,0
1873,George,Turner,31,51328,580,31903 Burgess Valley,New Rebeccafurt,NJ,06923,Townhouse,210000,154000,56000,8.05,30,10/16/2024,1135.37,152638.24,Delinquent,60
1874,Christian,Sharp,37,88418,673,30102 White Cape,Evanstown,PA,48500,Single Family,175000,114000,61000,6.94,30,7/21/2017,753.86,99037.5,Current,0
1875,Monica,Smith,44,115284,717,9342 Mendoza Crossing Apt. 148,Tonytown,CA,41149,Single Family,250000,205000,45000,6.1,30,1/7/2018,1242.29,179707.18,Current,0
1876,Christine,Valdez,62,120312,647,5374 Deleon Highway,South Kimberly,FL,22814,Single Family,655000,560000,95000,7.39,30,10/17/2019,3873.51,507707.41,Current,0
1877,John,Schwartz,39,45203,645,458 Brian Loop,South Michelle,TX,76106,Single Family,580000,537000,43000,7.11,30,4/19/2018,3612.43,473280.97,Current,0
1878,Roberta,Brown,47,53927,666,1328 Kevin Plaza Apt. 152,Lake Laura,AZ,49695,Condo,410000,286000,124000,6.94,30,6/16/2015,1891.25,238320.09,Current,0
1879,Douglas,Wilson,44,25804,743,77107 Joseph Radial,Sancheztown,PA,96131,Single Family,170000,159000,11000,5.7,30,6/23/2024,922.84,156747.5,Current,0
1880,Steven,Parker,56,40017,705,1049 Simpson Wall Suite 670,South Johnny,MI,05989,Single Family,330000,205000,125000,6.18,30,11/11/2023,1252.9,199960.42,Current,0
1881,Jonathan,Sullivan,70,96996,580,62680 Johnson Track,Owensmouth,MA,72923,Condo,420000,341000,79000,8.14,30,12/25/2024,2535.5,339089.77,Current,0
1882,Jonathan,Shaw,39,134295,580,95493 Matthew Village Suite 601,Nicolemouth,AL,94124,Single Family,395000,245000,150000,7.91,30,12/7/2017,1782.38,214420.37,Current,0
1883,Albert,Jacobson,40,32300,671,487 Armstrong Port Suite 267,South Susan,TN,05662,Single Family,145000,132000,13000,6.65,30,9/12/2023,847.39,128388.33,Current,0
1884,Linda,Padilla,55,44523,756,04413 Morgan Locks,East Penny,IN,82423,Single Family,230000,181000,49000,5.59,30,6/26/2016,1037.94,153975.69,Current,0
1885,Rachel,Collins,51,59089,580,454 Patton Valleys,West Nathanielstad,NV,62074,Single Family,350000,292000,58000,8.14,20,4/30/2017,2467.91,232849.72,Current,0
1886,Erica,Wilson,63,68877,680,49542 Ford Mill,Blankenshipchester,NC,07452,Single Family,475000,423000,52000,6.58,30,6/9/2015,2695.94,352343.33,Default,185
1887,Eric,Hendricks,50,39943,677,0578 Ricky Prairie,New Kellyhaven,OH,53812,Condo,120000,78000,42000,6.72,30,4/11/2021,504.35,72673.61,Current,0
1888,Scott,Phillips,41,74016,831,9851 White Trafficway,Williamsfort,WA,27753,Condo,335000,206000,129000,4.75,30,6/11/2016,1074.59,175100,Current,0
1889,Michael,Mendez,50,47244,689,7232 Monica Shoal Apt. 310,West Markport,MT,32009,Single Family,390000,354000,36000,6.2,30,2/26/2025,2168.14,353049.44,Delinquent,105
1890,Briana,Robinson,56,59443,750,879 Williams Stravenue,North Victoria,KY,54264,Townhouse,555000,394000,161000,5.5,30,11/20/2018,2237.09,351170.74,Current,0
1891,Danielle,Anderson,53,78680,731,44058 Caroline Keys,Lake Jennifer,WA,79419,Single Family,510000,329000,181000,6.11,30,3/13/2018,1995.85,289398.15,Current,0
1892,Roger,Hernandez,50,60067,580,87181 James Ports,Brianhaven,NY,81006,Condo,485000,371000,114000,7.85,30,1/3/2021,2683.57,343982.27,Current,0
1893,John,Adkins,55,48137,781,616 Thomas Islands Suite 565,Lake Adriana,GA,73673,Single Family,245000,198000,47000,5.61,30,3/12/2022,1137.93,187550,Current,0
1894,Megan,Obrien,56,56681,737,9025 Kelly Drive Apt. 193,South Richardmouth,CA,60797,Condo,140000,86000,54000,6.16,30,5/11/2020,524.49,78793.52,Current,0
1895,James,Perry,58,57286,760,895 Nicholas Prairie Apt. 261,Christyport,TX,81515,Townhouse,300000,209000,91000,5.81,30,5/16/2020,1227.65,191534.95,Current,0
1896,Paul,Dunn,51,49761,850,98986 Melanie Pines,Brenthaven,IN,47041,Single Family,600000,367000,233000,4.86,20,7/23/2016,2393.74,285495.42,Current,0
1897,Timothy,Ruiz,43,52607,580,788 Stewart Fields,South Katherinechester,NC,02728,Townhouse,725000,542000,183000,7.98,30,10/19/2015,3969.45,454778.15,Delinquent,98
1898,John,Medina,46,133162,850,53537 Goodman Crescent Apt. 765,Lake Kimberlyshire,MI,82342,Condo,515000,470000,45000,4.63,30,3/23/2024,2417.86,461339.81,Current,0
1899,Ashley,Beck,57,79258,697,8815 Jacobs Mission,East Sarahfurt,DE,83894,Condo,450000,425000,25000,6.37,30,4/20/2018,2650.06,374590.28,Current,0
1900,Bailey,Robinson,36,51651,742,92836 Catherine Underpass Suite 551,Donnamouth,NY,69421,Single Family,440000,362000,78000,6.39,30,7/4/2017,2261.96,314202.59,Current,0
1901,Victoria,Wright,48,84836,716,6829 Chen Trail,Douglasborough,CA,24718,Condo,275000,181000,94000,6.63,20,5/7/2018,1363.38,149010.76,Current,0
1902,Kenneth,Fischer,41,50670,686,70216 Cannon Station,New Patrickfurt,LA,16985,Condo,340000,312000,28000,6.63,30,9/27/2022,1998.8,298407.78,Current,0
1903,Tiffany,Marks,45,107642,674,120 Johnson Expressway Apt. 288,North Bradley,NV,08957,Single Family,835000,652000,183000,6.86,30,11/15/2023,4276.64,636092.41,Current,0
1904,Dominique,Miller,57,72029,746,5268 Jennifer Crest Suite 599,East Jamesshire,MA,08458,Townhouse,225000,147000,78000,6.12,30,8/15/2018,892.71,130360.42,Current,0
1905,Joshua,Griffin,46,56746,598,015 Lozano Roads,South Lauren,PA,35603,Single Family,810000,747000,63000,7.74,30,3/7/2016,5346.44,631630,Current,0
1906,Ashlee,Padilla,45,74896,780,647 Jessica Stream Apt. 209,South Amy,TX,06659,Single Family,310000,268000,42000,5.28,30,6/16/2020,1484.89,245989.26,Current,0
1907,Gina,Miller,31,27298,686,765 Thompson Stravenue Suite 134,Veronicaborough,PA,16545,Single Family,705000,604000,101000,6.8,30,3/9/2016,3937.63,510771.48,Current,0
1908,Julie,Elliott,52,34085,629,0988 Mitchell Lights Suite 220,North Frankton,AZ,51838,Single Family,180000,153000,27000,7.38,30,6/4/2021,1057.25,142934.58,Current,0
1909,Brandon,Brown,51,32960,683,8499 Garcia Haven,Jessicaland,CT,33637,Single Family,485000,325000,160000,6.7,30,9/29/2020,2097.15,299887.73,Delinquent,66
1910,Catherine,Kelley,66,64310,820,44773 Keith Green,South Rose,NE,69782,Single Family,250000,168000,82000,4.72,30,1/26/2021,873.33,155944.44,Current,0
1911,Tyler,Wagner,41,142380,677,42138 Anthony Canyon,Lake Trevor,VA,16788,Townhouse,180000,151000,29000,6.4,30,2/15/2024,944.51,147959.03,Current,0
1912,Rebecca,Armstrong,47,182709,748,70534 Dennis Pike,Lake Stevemouth,TX,73349,Single Family,405000,274000,131000,5.87,30,1/7/2023,1619.94,263357.13,Current,0
1913,Justin,Hernandez,47,82374,661,4117 Snyder Corners,Melissaview,TX,69876,Single Family,600000,452000,148000,7.13,30,5/1/2024,3046.73,444487.59,Current,0
1914,Lauren,Murphy,60,76912,780,1513 Mark Parkways,Crystalmouth,HI,97298,Single Family,235000,205000,30000,5.36,30,2/28/2022,1146.02,194066.67,Current,0
1915,Catherine,Meyer,44,24330,774,7815 Ryan Squares Suite 380,Lake Evelyn,MD,01152,Single Family,170000,149000,21000,5.77,30,12/14/2022,871.42,143046.9,Current,0
1916,Michael,Wilson,47,45646,850,29633 Harrison Oval,Lindabury,MI,34790,Townhouse,345000,262000,83000,4.36,30,12/22/2017,1305.81,229480.46,Current,0
1917,Dana,Harris,51,40381,705,742 Cynthia Corners,Port Andrew,CA,82496,Single Family,345000,303000,42000,6.17,30,3/31/2016,1849.89,256540,Current,0
1918,Christine,Aguilar,46,43896,773,61789 Jennifer Camp,Nelsonhaven,AZ,96614,Condo,475000,424000,51000,5.48,30,10/18/2020,2402.11,391611.11,Current,0
1919,Erica,Davis,40,55046,727,496 Dana Orchard Apt. 434,Victorfurt,VA,34404,Single Family,580000,481000,99000,6.08,30,7/28/2020,2908.62,442430.93,Current,0
1920,Jennifer,Dixon,46,47285,823,6958 Phillips Forges Apt. 467,New Kevinview,FL,84882,Single Family,350000,238000,112000,5,30,11/27/2021,1277.64,224281.94,Current,0
1921,Donna,Stokes,55,22256,662,61275 Michael Locks Apt. 779,Port Earlbury,FL,23759,Single Family,915000,637000,278000,6.78,30,2/15/2019,4144.28,570321.44,Current,0
1922,Mary,Chavez,34,87025,779,304 Romero Vista Suite 085,East Steven,CA,72259,Single Family,405000,288000,117000,5.69,30,10/23/2022,1669.73,275800,Current,0
1923,Courtney,Palmer,46,35018,704,566 Coleman Green Apt. 473,North Heidi,VA,62582,Single Family,305000,195000,110000,6.79,30,2/2/2018,1269.96,171175.69,Current,0
1924,Rebecca,Bryant,37,67482,714,047 Walker Wells Apt. 831,Robertfurt,NM,65833,Single Family,160000,111000,49000,6.26,30,5/23/2020,684.17,101760.28,Current,0
1925,Debbie,Brown,56,168896,727,98006 Kimberly Isle Suite 810,Knightport,NC,33139,Single Family,320000,215000,105000,6.34,30,5/5/2019,1336.4,193281.02,Current,0
1926,Kyle,Ford,29,37809,740,8328 Heath Forks,East Franciscofort,TX,68090,Condo,305000,232000,73000,5.71,20,8/24/2017,1623.54,186872.78,Current,0
1927,Scott,Roman,39,16896,710,55638 Shelby Camp Apt. 818,Port Leeton,IL,25910,Single Family,585000,537000,48000,6.53,30,4/5/2024,3404.81,527428.47,Current,0
1928,Bethany,Cummings,48,51896,737,0244 Jerry Trail Apt. 041,Sullivanchester,NY,50057,Single Family,455000,290000,165000,6.17,30,9/7/2021,1770.52,272197.22,Current,0
1929,Jessica,Foster,60,103827,846,624 Charles Parkways Suite 008,South Thomas,AZ,94634,Single Family,200000,170000,30000,4.72,20,5/16/2020,1095.8,148690.97,Current,0
1930,Christopher,Velasquez,44,159400,798,96394 Coleman Summit,West Sharonville,CT,25101,Single Family,395000,332000,63000,5.17,30,2/14/2016,1816.9,280386.3,Current,0
1931,Kenneth,Reese,39,32378,789,4731 Costa Ports,Joefort,TX,69749,Condo,505000,320000,185000,4.7,30,12/22/2020,1659.64,296518.52,Current,0
1932,Julie,Lane,63,76753,683,4613 Hoffman Orchard Suite 883,Chapmanfurt,PA,85401,Single Family,780000,720000,60000,6.54,20,12/30/2021,5385.1,659400,Delinquent,56
1933,Gregory,Williams,30,47446,648,76581 Walker Burg Suite 375,Atkinsonport,IN,08911,Single Family,565000,451000,114000,6.99,30,2/4/2016,2997.49,380677.41,Current,0
1934,David,Cooper,23,56785,796,145 Lisa Corner Apt. 823,New Linda,IA,52891,Townhouse,530000,385000,145000,5,30,1/27/2021,2066.76,357390.51,Current,0
1935,Amber,Brown,49,224621,790,312 Jensen Mountains Apt. 074,Erikmouth,NE,35602,Single Family,375000,324000,51000,5.3,30,4/2/2024,1799.19,318180,Current,0
1936,Teresa,Mcknight,39,28241,837,5205 Savage Grove Apt. 878,Castanedaville,AL,32250,Single Family,440000,304000,136000,4.58,20,8/26/2015,1936.41,229477.78,Current,0
1937,Alyssa,Michael,34,67973,671,3577 Samantha Manors Apt. 620,North Lauratown,FL,20798,Single Family,675000,569000,106000,6.66,30,9/3/2017,3656.55,495477.82,Current,0
1938,Robin,Jones,52,75648,701,123 Kane Crescent,New Roy,FL,88712,Single Family,185000,114000,71000,6.22,30,3/11/2016,699.69,96414.44,Current,0
1939,Maria,Peck,47,103042,588,7287 Kaitlyn Plaza,Port Lindseyberg,FL,09090,Condo,305000,273000,32000,7.75,30,5/23/2023,1955.81,264114.86,Current,0
1940,Jonathan,Johnson,39,62881,688,0416 Cortez Springs Suite 859,North Thomaston,TN,19047,Condo,245000,185000,60000,6.82,30,3/6/2017,1208.53,159545.37,Current,0
1941,Makayla,Ortiz,32,69844,799,224 Leah Station Suite 894,West Tonya,GA,91811,Townhouse,440000,362000,78000,5.03,30,7/22/2020,1949.94,332872.41,Current,0
1942,Timothy,Mack,53,49226,682,3522 Smith Mall Apt. 271,Erikastad,CT,52940,Single Family,670000,454000,216000,6.57,20,8/5/2017,3403.64,365091.67,Current,0
1943,Lindsay,Cannon,51,68498,771,3318 Rivera Circle,North Frederickport,MS,81644,Single Family,270000,226000,44000,5.43,30,8/6/2016,1273.3,192685.93,Current,0
1944,Julie,Good,44,50433,704,215 Michael Bridge Apt. 446,Craigshire,TX,89355,Condo,110000,96000,14000,6.46,30,12/14/2022,604.26,92164.44,Current,0
1945,Matthew,Brewer,63,81698,745,9648 Chris Drives Apt. 342,North Christinaborough,FL,39187,Single Family,295000,226000,69000,5.95,30,6/1/2022,1347.73,214919.72,Current,0
1946,Darius,Fisher,34,49771,628,128 Rivera Trail Suite 973,South Madison,CA,95657,Single Family,570000,465000,105000,6.77,30,2/6/2025,3022.17,463320.83,Current,0
1947,Sydney,Haney,29,72298,726,33192 Fred Well,Rodriguezshire,IN,22897,Single Family,475000,361000,114000,6.31,30,10/5/2021,2236.85,339306.57,Current,0
1948,Donald,Reyes,38,59004,580,1028 Coleman Mountains,Christinahaven,PA,68884,Single Family,450000,411000,39000,8.29,30,10/2/2021,3099.27,386244.86,Current,0
1949,Tammy,Kane,44,105138,705,8138 Bennett Lights Suite 548,Port Cheyenneberg,NH,75398,Single Family,315000,244000,71000,6.17,30,6/22/2023,1489.68,236397.59,Current,0
